"Name.Ret","Month.Ret","Sales.Ret","ExciseTax.Ret","County.Ret","Established.Ret","RetailerURLLink"
"1603","RED CANYON","Sep-2016","$174,525","$64,574","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1604","RED CANYON","Aug-2016","$173,586","$64,227","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1605","RED CANYON","Jul-2016","$159,427","$58,988","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1606","RED CANYON","Jun-2016","$128,487","$47,540","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1607","RED CANYON","May-2016","$134,127","$49,627","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1608","RED CANYON","Apr-2016","$133,120","$49,255","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1609","RED CANYON","Mar-2016","$116,123","$42,966","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1610","RED CANYON","Feb-2016","$111,665","$41,316","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1611","RED CANYON","Jan-2016","$110,843","$41,012","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1612","RED CANYON","All-2015","$621,920","$225,594","Snohomish County","Retailer since Mar 2015","http://www.502data.com/license/414500"
"1613","OLD TOBY","Oct-2016","$160,909","$59,536","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1614","OLD TOBY","Sep-2016","$174,456","$64,549","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1615","OLD TOBY","Aug-2016","$166,281","$61,524","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1616","OLD TOBY","Jul-2016","$169,458","$62,699","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1617","OLD TOBY","Jun-2016","$158,350","$58,589","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1618","OLD TOBY","May-2016","$155,655","$57,592","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1619","OLD TOBY","Apr-2016","$145,257","$53,745","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1620","OLD TOBY","Mar-2016","$161,426","$59,728","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1621","OLD TOBY","Feb-2016","$160,460","$59,370","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1622","OLD TOBY","Jan-2016","$135,789","$50,242","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1623","OLD TOBY","All-2015","$941,403","$342,586","Lewis County","Retailer since Apr 2015","http://www.502data.com/license/413551"
"1624","CANNARAIL STATION","Oct-2016","$160,697","$59,458","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1625","CANNARAIL STATION","Sep-2016","$184,744","$68,355","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1626","CANNARAIL STATION","Aug-2016","$170,562","$63,108","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1627","CANNARAIL STATION","Jul-2016","$148,297","$54,870","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1628","CANNARAIL STATION","Jun-2016","$123,108","$45,550","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1629","CANNARAIL STATION","May-2016","$101,188","$37,440","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1630","CANNARAIL STATION","Apr-2016","$94,690","$35,035","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1631","CANNARAIL STATION","Mar-2016","$88,303","$32,672","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1632","CANNARAIL STATION","Feb-2016","$79,961","$29,586","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1633","CANNARAIL STATION","Jan-2016","$73,644","$27,248","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1634","CANNARAIL STATION","All-2015","$815,132","$290,322","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1635","CANNARAIL STATION","All-2014","$78,923","$26,308","Grant County","Retailer since Jul 2014","http://www.502data.com/license/413366"
"1636","FWEEDOM CANNABIS","Oct-2016","$160,057","$59,221","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1637","FWEEDOM CANNABIS","Sep-2016","$151,035","$55,883","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1638","FWEEDOM CANNABIS","Aug-2016","$134,163","$49,640","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1639","FWEEDOM CANNABIS","Jul-2016","$104,026","$38,490","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1640","FWEEDOM CANNABIS","Jun-2016","$75,403","$27,899","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1641","FWEEDOM CANNABIS","May-2016","$68,833","$25,468","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1642","FWEEDOM CANNABIS","Apr-2016","$66,876","$24,744","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1643","FWEEDOM CANNABIS","Mar-2016","$51,848","$19,184","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1644","FWEEDOM CANNABIS","Feb-2016","$35,666","$13,196","King County","Retailer since Feb 2016","http://www.502data.com/license/412922"
"1645","MARI J'S HIGHWAY POT SHOP","Oct-2016","$159,903","$59,164","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1646","MARI J'S HIGHWAY POT SHOP","Sep-2016","$185,555","$68,655","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1647","MARI J'S HIGHWAY POT SHOP","Aug-2016","$186,319","$68,938","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1648","MARI J'S HIGHWAY POT SHOP","Jul-2016","$182,752","$67,618","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1649","MARI J'S HIGHWAY POT SHOP","Jun-2016","$146,818","$54,323","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1650","MARI J'S HIGHWAY POT SHOP","May-2016","$143,478","$53,087","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1651","MARI J'S HIGHWAY POT SHOP","Apr-2016","$142,846","$52,853","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1652","MARI J'S HIGHWAY POT SHOP","Mar-2016","$138,285","$51,166","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1653","MARI J'S HIGHWAY POT SHOP","Feb-2016","$121,037","$44,784","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1654","MARI J'S HIGHWAY POT SHOP","Jan-2016","$114,075","$42,208","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1655","MARI J'S HIGHWAY POT SHOP","All-2015","$415,720","$153,816","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414893"
"1656","EUPHORIUM","Oct-2016","$155,766","$57,633","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1657","EUPHORIUM","Sep-2016","$159,474","$59,005","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1658","EUPHORIUM","Aug-2016","$151,275","$55,972","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1659","EUPHORIUM","Jul-2016","$139,814","$51,731","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1660","EUPHORIUM","Jun-2016","$102,347","$37,868","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1661","EUPHORIUM","May-2016","$108,202","$40,035","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1662","EUPHORIUM","Apr-2016","$104,071","$38,506","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1663","EUPHORIUM","Mar-2016","$88,249","$32,652","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1664","EUPHORIUM","Feb-2016","$65,742","$24,325","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1665","EUPHORIUM","Jan-2016","$61,171","$22,633","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1666","EUPHORIUM","All-2015","$208,688","$77,214","Snohomish County","Retailer since Jul 2015","http://www.502data.com/license/414495"
"1667","MARY JANE'S","Oct-2016","$154,383","$57,122","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1668","MARY JANE'S","Sep-2016","$202,295","$74,849","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1669","MARY JANE'S","Aug-2016","$211,867","$78,391","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1670","MARY JANE'S","Jul-2016","$199,754","$73,909","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1671","MARY JANE'S","Jun-2016","$175,693","$65,006","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1672","MARY JANE'S","May-2016","$158,011","$58,464","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1673","MARY JANE'S","Apr-2016","$138,402","$51,209","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1674","MARY JANE'S","Mar-2016","$99,882","$36,956","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1675","MARY JANE'S","Feb-2016","$78,041","$28,875","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1676","MARY JANE'S","Jan-2016","$32,793","$12,133","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1677","MARY JANE'S","All-2015","$2,336","$864","Grant County","Retailer since Dec 2015","http://www.502data.com/license/414864"
"1678","420 SPOT SHOP","Oct-2016","$154,235","$57,067","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1679","420 SPOT SHOP","Sep-2016","$161,760","$59,851","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1680","420 SPOT SHOP","Aug-2016","$146,721","$54,287","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1681","420 SPOT SHOP","Jul-2016","$128,782","$47,649","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1682","420 SPOT SHOP","Jun-2016","$111,971","$41,429","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1683","420 SPOT SHOP","May-2016","$109,972","$40,690","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1684","420 SPOT SHOP","Apr-2016","$108,793","$40,254","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1685","420 SPOT SHOP","Mar-2016","$104,125","$38,526","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1686","420 SPOT SHOP","Feb-2016","$97,043","$35,906","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1687","420 SPOT SHOP","Jan-2016","$89,442","$33,094","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1688","420 SPOT SHOP","All-2015","$655,088","$235,706","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1689","420 SPOT SHOP","All-2014","$21,543","$7,181","Kitsap County","Retailer since Oct 2014","http://www.502data.com/license/414550"
"1690","LUCID","Oct-2016","$153,005","$56,612","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1691","LUCID","Sep-2016","$165,205","$61,126","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1692","LUCID","Aug-2016","$179,549","$66,433","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1693","LUCID","Jul-2016","$176,490","$65,301","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1694","LUCID","Jun-2016","$153,028","$56,621","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1695","LUCID","May-2016","$169,280","$62,634","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1696","LUCID","Apr-2016","$169,048","$62,548","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1697","LUCID","Mar-2016","$170,891","$63,230","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1698","LUCID","Feb-2016","$150,375","$55,639","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1699","LUCID","Jan-2016","$122,257","$45,235","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1700","LUCID","All-2015","$270,491","$100,082","Thurston County","Retailer since Oct 2015","http://www.502data.com/license/415429"
"1701","LOCALAMSTER","Oct-2016","$151,691","$56,126","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1702","LOCALAMSTER","Sep-2016","$168,970","$62,519","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1703","LOCALAMSTER","Aug-2016","$163,488","$60,490","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1704","LOCALAMSTER","Jul-2016","$156,051","$57,739","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1705","LOCALAMSTER","Jun-2016","$135,326","$50,071","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1706","LOCALAMSTER","May-2016","$137,740","$50,964","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1707","LOCALAMSTER","Apr-2016","$135,451","$50,117","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1708","LOCALAMSTER","Mar-2016","$152,245","$56,330","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1709","LOCALAMSTER","Feb-2016","$134,209","$49,657","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1710","LOCALAMSTER","Jan-2016","$123,932","$45,855","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
"1711","LOCALAMSTER","All-2015","$1,111,822","$395,919","Cowlitz County","Retailer since Nov 2014","http://www.502data.com/license/414243"
