"Name","Month","Sales","ExciseTax","County","Established","RetailerURLLink"
"1349","PACIFIC CANNABIS COMPANY","All-2015",858056,317470,"Kitsap County","Retailer since Jun 2015","http://www.502data.com//license/414656"
"1350","THE JOINT","Sep-2016",181058,66992,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1351","THE JOINT","Aug-2016",164606,60904,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1352","THE JOINT","Jul-2016",177236,65577,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1353","THE JOINT","Jun-2016",147154,54447,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1354","THE JOINT","May-2016",133678,49461,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1355","THE JOINT","Apr-2016",135566,50159,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1356","THE JOINT","Mar-2016",135838,50260,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1357","THE JOINT","Feb-2016",123450,45676,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1358","THE JOINT","Jan-2016",108020,39967,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1359","THE JOINT","All-2015",746437,272893,"Chelan County","Retailer since May 2015","http://www.502data.com//license/414065"
"1360","221","Sep-2016",179892,66560,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1361","221","Aug-2016",178362,65994,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1362","221","Jul-2016",175569,64961,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1363","221","Jun-2016",149792,55423,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1364","221","May-2016",149544,55331,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1365","221","Apr-2016",149675,55380,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1366","221","Mar-2016",153410,56762,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1367","221","Feb-2016",141405,52320,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1368","221","Jan-2016",136784,50610,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1369","221","All-2015",1181140,422499,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1370","221","All-2014",161439,53813,"Skagit County","Retailer since Sep 2014","http://www.502data.com//license/414574"
"1371","SEATTLE TREES COLLECTIVE LLC","Sep-2016",179818,66533,"King County","Retailer since Mar 2016","http://www.502data.com//license/413519"
"1372","SEATTLE TREES COLLECTIVE LLC","Aug-2016",176475,65296,"King County","Retailer since Mar 2016","http://www.502data.com//license/413519"
"1373","SEATTLE TREES COLLECTIVE LLC","Jul-2016",166945,61770,"King County","Retailer since Mar 2016","http://www.502data.com//license/413519"
"1374","SEATTLE TREES COLLECTIVE LLC","Jun-2016",129701,47989,"King County","Retailer since Mar 2016","http://www.502data.com//license/413519"
"1375","SEATTLE TREES COLLECTIVE LLC","May-2016",119590,44248,"King County","Retailer since Mar 2016","http://www.502data.com//license/413519"
"1376","SEATTLE TREES COLLECTIVE LLC","Apr-2016",93904,34745,"King County","Retailer since Mar 2016","http://www.502data.com//license/413519"
"1377","SEATTLE TREES COLLECTIVE LLC","Mar-2016",48306,17873,"King County","Retailer since Mar 2016","http://www.502data.com//license/413519"
"1378","CANNABLYSS","Sep-2016",176270,65220,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1379","CANNABLYSS","Aug-2016",180038,66614,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1380","CANNABLYSS","Jul-2016",169287,62636,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1381","CANNABLYSS","Jun-2016",150684,55753,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1382","CANNABLYSS","May-2016",162680,60192,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1383","CANNABLYSS","Apr-2016",175981,65113,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1384","CANNABLYSS","Mar-2016",189746,70206,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1385","CANNABLYSS","Feb-2016",169132,62579,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1386","CANNABLYSS","Jan-2016",172103,63678,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1387","CANNABLYSS","All-2015",1590852,565415,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1388","CANNABLYSS","All-2014",149039,49680,"Snohomish County","Retailer since Oct 2014","http://www.502data.com//license/415575"
"1389","GREENWAY MARIJUANA","Sep-2016",176195,65192,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1390","GREENWAY MARIJUANA","Aug-2016",169533,62727,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1391","GREENWAY MARIJUANA","Jul-2016",170847,63214,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1392","GREENWAY MARIJUANA","Jun-2016",153591,56829,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1393","GREENWAY MARIJUANA","May-2016",155941,57698,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1394","GREENWAY MARIJUANA","Apr-2016",156897,58052,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1395","GREENWAY MARIJUANA","Mar-2016",125198,46323,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1396","GREENWAY MARIJUANA","Feb-2016",180573,66812,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1397","GREENWAY MARIJUANA","Jan-2016",170197,62973,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1398","GREENWAY MARIJUANA","All-2015",1374483,496167,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1399","GREENWAY MARIJUANA","All-2014",17936,5979,"Kitsap County","Retailer since Nov 2014","http://www.502data.com//license/413541"
"1400","RED CANYON","Sep-2016",174525,64574,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1401","RED CANYON","Aug-2016",173586,64227,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1402","RED CANYON","Jul-2016",159427,58988,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1403","RED CANYON","Jun-2016",128487,47540,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1404","RED CANYON","May-2016",134127,49627,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1405","RED CANYON","Apr-2016",133120,49255,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1406","RED CANYON","Mar-2016",116123,42966,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1407","RED CANYON","Feb-2016",111665,41316,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1408","RED CANYON","Jan-2016",110843,41012,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1409","RED CANYON","All-2015",621920,225594,"Snohomish County","Retailer since Mar 2015","http://www.502data.com//license/414500"
"1410","OLD TOBY","Sep-2016",174456,64549,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1411","OLD TOBY","Aug-2016",166281,61524,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1412","OLD TOBY","Jul-2016",169458,62699,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1413","OLD TOBY","Jun-2016",158350,58589,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1414","OLD TOBY","May-2016",155655,57592,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1415","OLD TOBY","Apr-2016",145257,53745,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1416","OLD TOBY","Mar-2016",161426,59728,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1417","OLD TOBY","Feb-2016",160460,59370,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1418","OLD TOBY","Jan-2016",135789,50242,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1419","OLD TOBY","All-2015",941403,342586,"Lewis County","Retailer since Apr 2015","http://www.502data.com//license/413551"
"1420","THE GREEN DOOR SEATTLE","Sep-2016",173727,64279,"King County","Retailer since Jul 2016","http://www.502data.com//license/413357"
"1421","THE GREEN DOOR SEATTLE","Aug-2016",147882,54716,"King County","Retailer since Jul 2016","http://www.502data.com//license/413357"
"1422","THE GREEN DOOR SEATTLE","Jul-2016",38853,14376,"King County","Retailer since Jul 2016","http://www.502data.com//license/413357"
"1423","THE KUSHERY","Sep-2016",172609,63865,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1424","THE KUSHERY","Aug-2016",166122,61465,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1425","THE KUSHERY","Jul-2016",151948,56221,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1426","THE KUSHERY","Jun-2016",135921,50291,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1427","THE KUSHERY","May-2016",127765,47273,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1428","THE KUSHERY","Apr-2016",121940,45118,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1429","THE KUSHERY","Mar-2016",119703,44290,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1430","THE KUSHERY","Feb-2016",107701,39849,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1431","THE KUSHERY","Jan-2016",101574,37582,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1432","THE KUSHERY","All-2015",314819,116483,"Snohomish County","Retailer since Aug 2015","http://www.502data.com//license/415507"
"1433","PURPLE HAZE","Sep-2016",169586,62747,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1434","PURPLE HAZE","Aug-2016",174235,64467,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1435","PURPLE HAZE","Jul-2016",192356,71172,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1436","PURPLE HAZE","Jun-2016",170543,63101,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1437","PURPLE HAZE","May-2016",169537,62729,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1438","PURPLE HAZE","Apr-2016",163789,60602,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1439","PURPLE HAZE","Mar-2016",164991,61047,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1440","PURPLE HAZE","Feb-2016",159979,59192,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1441","PURPLE HAZE","Jan-2016",158038,58474,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1442","PURPLE HAZE","All-2015",1602435,570871,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1443","PURPLE HAZE","All-2014",15748,5249,"Snohomish County","Retailer since Dec 2014","http://www.502data.com//license/414680"
"1444","GRASS","Sep-2016",169100,62567,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1445","GRASS","Aug-2016",175854,65066,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1446","GRASS","Jul-2016",189346,70058,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1447","GRASS","Jun-2016",178449,66026,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1448","GRASS","May-2016",180148,66655,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1449","GRASS","Apr-2016",174338,64505,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1450","GRASS","Mar-2016",165770,61335,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1451","GRASS","Feb-2016",153634,56845,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1452","GRASS","Jan-2016",146391,54165,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1453","GRASS","All-2015",2130082,744588,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1454","GRASS","All-2014",424547,141516,"King County","Retailer since Oct 2014","http://www.502data.com//license/414785"
"1455","LOCALAMSTER","Sep-2016",168970,62519,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1456","LOCALAMSTER","Aug-2016",163488,60490,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1457","LOCALAMSTER","Jul-2016",156051,57739,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1458","LOCALAMSTER","Jun-2016",135326,50071,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1459","LOCALAMSTER","May-2016",137740,50964,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1460","LOCALAMSTER","Apr-2016",135451,50117,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1461","LOCALAMSTER","Mar-2016",152245,56330,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1462","LOCALAMSTER","Feb-2016",134209,49657,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1463","LOCALAMSTER","Jan-2016",123932,45855,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1464","LOCALAMSTER","All-2015",1111822,395919,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1465","LOCALAMSTER","All-2014",35460,11820,"Cowlitz County","Retailer since Nov 2014","http://www.502data.com//license/414243"
"1466","PUGET SOUND MARIJUANA","Sep-2016",168177,62225,"Snohomish County","Retailer since Apr 2016","http://www.502data.com//license/422109"
"1467","PUGET SOUND MARIJUANA","Aug-2016",169964,62887,"Snohomish County","Retailer since Apr 2016","http://www.502data.com//license/422109"
"1468","PUGET SOUND MARIJUANA","Jul-2016",130824,48405,"Snohomish County","Retailer since Apr 2016","http://www.502data.com//license/422109"
